,latbin,lonbin,LON,LAT,distance_total_meters,co2,co2_per_year,co2_per_year_with_trees,co2_per_year_with_trees_doubled
12741,48.17282,17.172990000000002,85.864975,240.86413,67887.26154321627,0.14033206711337803,512.2120449638298,391.83897361172956,0.0
12742,48.172850000000004,17.172790000000003,68.691168,192.691404,57905.65075391511,0.11283099513470711,411.83313224168097,291.46006088958075,0.0
12743,48.17286000000001,17.12245,68.48982,192.691476,13408.560353933142,0.09658774120275371,352.545255390051,232.17218403795076,0.0
12744,48.172880000000006,17.18736,120.31156899999998,337.21018100000003,140831.22957852102,0.3022050953116102,1103.0485978873774,982.6755265352771,0.0
12745,48.17291,17.101860000000002,34.203722,96.345834,2751.744850383569,0.057748502655086215,210.7820346910647,90.40896333896444,0.0
12746,48.17291,17.14216,582.8334399999998,1637.8792799999994,447803.98758295446,1.2230514113554816,4464.137651447508,4343.764580095408,3260.406937926505
12747,48.172920000000005,17.12706,325.41433,915.2855939999997,176773.18964209122,0.585362678254743,2136.5737756298117,2016.2007042777116,932.8430621088091
12748,48.172940000000004,17.06888,443.79114000000015,1252.496492,307833.8277035157,0.7036118659212999,2568.1833106127447,2447.8102392606443,1364.452597091742
12749,48.17297000000001,17.07405,51.222159,144.518913,14204.388885222603,0.0817061431674191,298.2274225610797,177.85435120897947,0.0
12750,48.172990000000006,17.13052,51.391581,144.518994,39096.34878576943,0.07799982626445773,284.6993658652707,164.32629451317044,0.0
12751,48.173,17.049210000000002,34.09843,96.346014,20549.701735123974,0.060691802101506584,221.52507767049903,101.15200631839878,0.0
12752,48.173,17.12205,34.244112,96.346012,6704.280176966571,0.048293870601376854,176.2726276950255,55.89955634292525,0.0
12753,48.173,17.1674,120.171835,337.211021,69104.14169876424,0.19382729586606307,707.4696299111301,587.0965585590299,0.0
12754,48.173030000000004,17.1708,85.854005,240.86518999999998,63381.72564290775,0.14053000824172324,512.9345300822898,392.56145873018954,0.0
12755,48.17305,17.12941,68.517656,192.692236,42644.61246475412,0.10362617505712496,378.23553895850614,257.86246760640586,0.0
12756,48.17307,17.07404,51.222141,144.519231,14204.388885222603,0.0817061431674191,298.2274225610797,177.85435120897947,0.0
12757,48.17307,17.12186,34.243722,96.346158,6704.280176966571,0.048293870601376854,176.2726276950255,55.89955634292525,0.0
12758,48.173100000000005,17.101840000000003,34.203696,96.34621,2751.744850383569,0.057748502655086215,210.7820346910647,90.40896333896444,0.0
12759,48.17313,17.063830000000003,153.57451500000002,433.558242,217942.45693224104,0.40152541257680197,1465.5677559053272,1345.194684553227,261.8370423843246
12760,48.173140000000004,17.129430000000003,137.035496,385.38513599999993,85289.22492950823,0.20725235011424992,756.4710779170123,636.098006564912,0.0
12761,48.173140000000004,17.17099,85.85497500000001,240.86571500000002,63381.72564290775,0.14053000824172324,512.9345300822898,392.56145873018954,0.0
12762,48.17315000000001,17.06849,443.78079199999985,1252.5021339999992,307833.8277035157,0.7036118659212999,2568.1833106127447,2447.8102392606443,1364.452597091742
12763,48.17315000000001,17.12168,68.486736,192.692608,13408.560353933142,0.09658774120275371,352.545255390051,232.17218403795076,0.0
12764,48.17315000000001,17.172420000000002,68.689704,192.692632,57905.65075391511,0.11283099513470711,411.83313224168097,291.46006088958075,0.0
12765,48.173170000000006,17.127100000000002,650.8301800000003,1830.5806880000002,353546.37928418256,1.1707253565094857,4273.1475512596235,4152.7744799075235,3069.416837738621
12766,48.173170000000006,17.130100000000002,51.39031800000001,144.519522,39096.34878576943,0.07799982626445773,284.6993658652707,164.32629451317044,0.0
12767,48.17318,17.12948,17.129482,48.173186,11771.458436736862,0.025675999945902552,93.7173998025443,0.0,0.0
12768,48.1732,17.04943,68.197728,192.692824,39226.40344124155,0.1162713815484581,424.39054265187207,304.01747129977184,0.0
12769,48.1732,17.06678,34.133566,96.346408,15272.014552889157,0.05959057101244275,217.50558419541605,97.1325128433158,0.0
12770,48.1732,17.1295,17.129502,48.1732,11771.458436736862,0.025675999945902552,93.7173998025443,0.0,0.0
12771,48.1732,17.17254,171.72545000000002,481.73206,135774.52308643254,0.28066413422675607,1024.4240899276597,904.0510185755594,0.0
12772,48.173210000000005,17.06858,887.5664719999994,2505.007179999999,612233.6272028235,1.4752041957549533,5384.49531450558,5264.12224315348,4180.764600984578
12773,48.173210000000005,17.129520000000003,17.129527,48.173212,11771.458436736862,0.025675999945902552,93.7173998025443,0.0,0.0
12774,48.173210000000005,17.14244,291.42161600000003,818.9446890000003,223901.99379147717,0.6115257056777409,2232.0688257237543,2111.695754371654,1028.3381122027517
